STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,03-04-2016,,,86,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,04-04-2016,,,87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,05-04-2016,,,87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,06-04-2016,,,90,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,07-04-2016,,,92,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,08-04-2016,0,",,S",89,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,09-04-2016,,,90,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,10-04-2016,,,92,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,11-04-2016,,,94,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,12-04-2016,,,93,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,13-04-2016,,,92,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,14-04-2016,,,90,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,15-04-2016,,,91,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,16-04-2016,,,88,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,17-04-2016,,,90,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,18-04-2016,,,89,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,19-04-2016,,,89,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,20-04-2016,,,88,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,21-04-2016,,,89,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,22-04-2016,,,90,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,23-04-2016,,,91,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,24-04-2016,,,92,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,25-04-2016,,,90,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,26-04-2016,,,89,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,27-04-2016,,,90,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,28-04-2016,,,90,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,29-04-2016,,,92,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,30-04-2016,,,91,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,01-05-2016,,,92,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,02-05-2016,,,91,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,03-05-2016,,,87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,04-05-2016,,,86,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,05-05-2016,,,88,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,06-05-2016,0,",,S",89,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,07-05-2016,,,86,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,08-05-2016,0.2,",,S",87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,09-05-2016,0,",,S",89,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,10-05-2016,,,90,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,11-05-2016,,,91,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,12-05-2016,,,90,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,13-05-2016,0,",,S",90,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,14-05-2016,,,88,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,15-05-2016,0.03,",,S",89,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,16-05-2016,0,",,S",87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,17-05-2016,0,",,S",88,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,18-05-2016,,,89,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,19-05-2016,,,83,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,20-05-2016,,,80,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,21-05-2016,0.94,",,S",81,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,22-05-2016,0.12,",,S",87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,23-05-2016,0,",,S",85,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,24-05-2016,,,87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,25-05-2016,,,87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,26-05-2016,,,89,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,27-05-2016,,,88,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,28-05-2016,0,",,S",90,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,29-05-2016,,,89,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,30-05-2016,,,87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,31-05-2016,0.02,",,S",90,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,01-06-2016,0,",,S",85,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,02-06-2016,0.08,",,S",89,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,03-06-2016,0,",,S",87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,04-06-2016,0,",,S",86,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,05-06-2016,0.87,",,S",85,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,06-06-2016,0.16,",,S",85,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,07-06-2016,0.63,",,S",86,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,08-06-2016,0,",,S",85,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,09-06-2016,0.39,",,S",87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,10-06-2016,0,",,S",90,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,11-06-2016,,,92,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,12-06-2016,,,88,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,13-06-2016,1.26,",,S",79,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,14-06-2016,0,",,S",83,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,15-06-2016,0,",,S",87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,16-06-2016,0,",,S",87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,17-06-2016,0.01,",,S",85,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,18-06-2016,0.2,",,S",85,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,19-06-2016,0.24,",,S",87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,20-06-2016,0.04,",,S",87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,21-06-2016,0,",,S",88,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,22-06-2016,,,89,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,23-06-2016,,,88,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,24-06-2016,,,88,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,25-06-2016,,,89,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,26-06-2016,,,88,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,27-06-2016,,,86,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,28-06-2016,,,88,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,29-06-2016,,,87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,30-06-2016,,,88,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,01-07-2016,,,85,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,02-07-2016,,,85,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,03-07-2016,,,82,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,04-07-2016,,,83,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,05-07-2016,0.24,",,S",83,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,06-07-2016,0.04,",,S",86,"H,,S"
